Name,Address,City,Zipcode,Statea,Building_Cost,Content_Cost,Building_Area,HUSBT,YearBuilt,NumStories,SchoolId,EfClass,Tract,Y,X,Occupancy
Pearl City High - Bldg F,2100 HOOKIEKIE ST,PEARL CITY,96782,HI,1114500,1114500,3715,MERBL,1972,1,HI001462,EFS1,15003007810,21.414834,-157.952268,EDU1
Kaimuki Middle - Bldg B,4031 KILAUEA AVE,HONOLULU,96816,HI,1103100,1103100,3677,MERBL,1963,1,HI001198,EFS1,15003000700,21.26989,-157.79698,EDU1
Kaewai Elementary - Bldg D,1929 KAM IV RD,HONOLULU,96819,HI,1102800,1102800,3676,MERBL,1956,1,HI001723,EFS1,15003006301,21.344648,-157.869226,EDU1
Roosevelt High - Bldg D,1120 NEHOA ST,HONOLULU,96822,HI,1101900,1101900,3673,MERBL,1956,1,HI001520,EFS1,15003003300,21.310553,-157.837321,EDU1
Kuhio Elementary - Bldg B,2759 S KING ST,HONOLULU,96826,HI,1100400,1100400,3668,MERBL,1950,1,HI001275,EFS1,15003002300,21.28961,-157.819758,EDU1
Castle High - Bldg DD,45-386 KANEOHE BAY DR,KANEOHE,96744,HI,1100400,1100400,6288,WSF1,1991,1,HI001610,EFS1,15003010602,21.403144,-157.794583,EDU1
Honowai Elementary - Bldg L,94-660 HONOWAI ST,WAIPAHU,96797,HI,1095600,1095600,3652,MERBL,1968,1,HI001124,EFS1,15003008913,21.383732,-158.026214,EDU1
Palolo Elementary - Bldg F,2106 10TH AVE,HONOLULU,96816,HI,1092000,1092000,6240,WSF1,1958,1,HI001450,EFS1,15003001100,21.299573,-157.792816,EDU1
Kawananakoa Middle - Bldg F,49 FUNCHAL ST,HONOLULU,96813,HI,1091300,1091300,6236,WSF2,1960,2,HI001837,EFS1,15003004300,21.318976,-157.851923,EDU1
Blanche Pope Elementary - Bldg D,41-133 HULI ST WAIM,WAIMANALO,96795,HI,1081675,1081675,6181,WSF1,1965,1,HI001594,EFS1,15003011302,21.328112,-157.695197,EDU1
Castle High - Bldg Y,45-386 KANEOHE BAY DR,KANEOHE,96744,HI,1080000,1080000,3600,MERBL,1967,1,HI001083,EFS1,15003010602,21.403144,-157.794583,EDU1
Makakilo Elementary - Bldg B,92-675 ANIPEAHI ST,KAPOLEI,96707,HI,1080000,1080000,3600,MERBL,1969,1,HI001331,EFS1,15003008604,21.344312,-158.084779,EDU1
Makakilo Elementary - Bldg C,92-675 ANIPEAHI ST,KAPOLEI,96707,HI,1080000,1080000,3600,MERBL,1969,1,HI001332,EFS1,15003008604,21.344312,-158.084779,EDU1
Makakilo Elementary - Bldg F,92-675 ANIPEAHI ST,KAPOLEI,96707,HI,1080000,1080000,3600,MERBL,1971,1,HI001333,EFS1,15003008604,21.344312,-158.084779,EDU1
Makakilo Elementary - Bldg K,92-675 ANIPEAHI ST,KAPOLEI,96707,HI,1078700,1078700,6164,WSF1,1969,1,HI001335,EFS1,15003008604,21.344312,-158.084779,EDU1
Honowai Elementary - Bldg H,94-660 HONOWAI ST,WAIPAHU,96797,HI,1075200,1075200,3584,MERBL,1968,1,HI001121,EFS1,15003008913,21.383732,-158.026214,EDU1
Pearl Harbor Elementary - Bldg A,3801 SALT LAKE,HONOLULU,96818,HI,1075200,1075200,3584,MERBL,1956,1,HI001476,EFS1,15003007000,21.346382,-157.930511,EDU1
Pearl Harbor Elementary - Bldg B,3801 SALT LAKE,HONOLULU,96818,HI,1075200,1075200,3584,MERBL,1956,1,HI001477,EFS1,15003007000,21.346382,-157.930511,EDU1
Pearl Harbor Elementary - Bldg D,3801 SALT LAKE,HONOLULU,96818,HI,1075200,1075200,3584,MERBL,1956,1,HI001478,EFS1,15003007000,21.346382,-157.930511,EDU1
Pearl Harbor Elementary - Bldg E,3801 SALT LAKE,HONOLULU,96818,HI,1075200,1075200,3584,MERBL,1956,1,HI001479,EFS1,15003007000,21.346382,-157.930511,EDU1
Pearl Harbor Elementary - Bldg F,3801 SALT LAKE,HONOLULU,96818,HI,1075200,1075200,3584,MERBL,1956,1,HI001480,EFS1,15003007000,21.346382,-157.930511,EDU1
Pearl Harbor Elementary - Bldg G,3801 SALT LAKE,HONOLULU,96818,HI,1075200,1075200,3584,MERBL,1956,1,HI001481,EFS1,15003007000,21.346382,-157.930511,EDU1
Kahala Elementary - Bldg B,4559 KILAUEA AVE,HONOLULU,96816,HI,1070400,1070400,3568,MERBL,1955,1,HI001730,EFS1,15003000500,21.27322,-157.78448,EDU1
Kaewai Elementary - Bldg E,1929 KAM IV RD,HONOLULU,96819,HI,1069500,1069500,3565,MERBL,1956,1,HI001724,EFS1,15003006301,21.344648,-157.869226,EDU1
Kaewai Elementary - Bldg F,1929 KAM IV RD,HONOLULU,96819,HI,1069500,1069500,3565,MERBL,1956,1,HI001725,EFS1,15003006301,21.344648,-157.869226,EDU1
Aina Haina Elementary - Bldg G,827 HIND DR,HONOLULU,96821,HI,1048200,1048200,3494,MERBL,1951,1,HI001046,EFS1,15003000302,21.279147,-157.756841,EDU1
Kawananakoa Middle - Bldg G,49 FUNCHAL ST,HONOLULU,96813,HI,1039675,1039675,5941,WSF2,1960,2,HI001838,EFS1,15003004300,21.318976,-157.851923,EDU1
Kaimuki Middle - Bldg L,4031 KILAUEA AVE,HONOLULU,96816,HI,1029600,1029600,3432,MERBL,1963,1,HI001777,EFS1,15003000700,21.26989,-157.79698,EDU1
Aliiolani Elementary - Bldg D,1240 7TH AVE,HONOLULU,96816,HI,1008300,1008300,3361,MERBL,1951,1,HI001060,EFS1,15003001201,21.286636,-157.804762,EDU1
Pearl Harbor Elementary - Bldg J,3801 SALT LAKE,HONOLULU,96818,HI,1008000,1008000,3360,MERBL,1956,1,HI001484,EFS1,15003007000,21.346382,-157.930511,EDU1
Kaewai Elementary - Bldg A,1929 KAM IV RD,HONOLULU,96819,HI,998400,998400,3328,MERBL,1956,1,HI001720,EFS1,15003006301,21.344648,-157.869226,EDU1
Kaewai Elementary - Bldg B,1929 KAM IV RD,HONOLULU,96819,HI,998400,998400,3328,MERBL,1956,1,HI001721,EFS1,15003006301,21.344648,-157.869226,EDU1
Kaewai Elementary - Bldg C,1929 KAM IV RD,HONOLULU,96819,HI,998400,998400,3328,MERBL,1956,1,HI001722,EFS1,15003006301,21.344648,-157.869226,EDU1
Waimanalo Elem & Inter - Bldg C,41-1312 KALANIANAOLE HWY,WAIMANALO,96795,HI,993900,993900,3313,MERBL,1950,1,HI001679,EFS1,15003011301,21.345527,-157.715249,EDU1
Kanoelani Elementary - Bldg D,94-1091 OLI LP,WAIPAHU,96797,HI,989625,989625,5655,WSF1,1987,1,HI001248,EFS1,15003008923,21.416094,-157.998502,EDU1
Waimanalo Elem & Inter - Bldg V,41-1312 KALANIANAOLE HWY,WAIMANALO,96795,HI,986400,986400,3288,MERBL,1972,1,HI001688,EFS1,15003011301,21.345527,-157.715249,EDU1
Webling Elementary - Bldg D,99-600 KULAWEA ST,AIEA,96701,HI,977900,977900,5588,WSF1,1968,1,HI001884,EFS1,15003007503,21.381247,-157.920317,EDU1
Waimanalo Elem & Interm - Bldg B,41-1330 Kalanianaole Hwy,Waimanalo,96795,HI,962500,962500,3500,MECBL,1960,1,HI001966,EFS1,15003011301,21.34638889,-157.7152778,EDU1
Waimanalo Elem & Interm - Bldg K,41-1330 Kalanianaole Hwy,Waimanalo,96795,HI,962500,962500,3500,MECBL,1960,1,HI001968,EFS1,15003011301,21.34638889,-157.7152778,EDU1
Hickam Elementary - Bldg G,MANZELMAN ST,HICKAM AFB,96853,HI,956550,956550,5466,WSF1,1950,1,HI001663,EFS1,15003007300,21.342489,-157.963694,EDU1
Waianae Elementary - Bldg F,85-220 MCARTHUR ST,WAIANAE,96792,HI,927000,927000,3090,MERBL,1965,1,HI001636,EFS1,15003009701,21.445894,-158.184531,EDU1
Waipahu High - Bldg D,94-1211 FARRINGTON HWY,WAIPAHU,96797,HI,919200,919200,3064,MERBL,1967,1,HI001697,EFS1,15003008701,21.387585,-157.993974,EDU1
Mokapu Elementary - Bldg B,800 MOKAPU RD KMCAS,KANEOHE,96863,HI,911400,911400,5208,WSF1,1960,1,HI001411,EFS1,15003010802,21.444325,-157.749199,EDU1
Kaewai Elementary - Bldg K,1929 KAM IV RD,HONOLULU,96819,HI,910200,910200,3034,MERBL,1970,1,HI001727,EFS1,15003006301,21.344648,-157.869226,EDU1
Aiea Elementary - Bldg E,99-350 MOANALUA RD,AIEA,96701,HI,898500,898500,2995,MERBL,1951,1,HI001021,EFS1,15003007504,21.375683,-157.927729,EDU1
Linapuni Elem - Bldg C,1434 LINAPUNI ST,HONOLULU,96819,HI,896000,896000,5120,WSF1,1965,1,HI001309,EFS1,15003006202,21.338775,-157.877534,EDU1
Kahaluu Elementary - Bldg E,47-248 WAIHEE RD,KANEOHE,96744,HI,876600,876600,2922,MERBL,1969,1,HI001146,EFS1,15003010303,21.457379,-157.845865,EDU1
Kailua High - Bldg T,451 ULUMANU DR,KAILUA,96734,HI,875000,875000,5000,WSF1,1969,1,HI001761,EFS1,15003011103,21.384813,-157.748181,EDU1
Liliuokalani Elementary - Bldg D,3633 WAIALAE AVE,HONOLULU,96816,HI,850325,850325,4859,WSF1,1968,1,HI001305,EFS1,15003000800,21.281473,-157.797771,EDU1
Shafter Elementary - Bldg C,2508 KAUA ST,FORT SHAFTER,96858,HI,834925,834925,4771,WSF1,1968,1,HI001563,EFS1,15003006600,21.341911,-157.884695,EDU1
Kailua Elementary - Bldg E,315 KUULEI RD,KAILUA,96734,HI,832500,832500,2775,MERBL,1951,1,HI001170,EFS1,15003011105,21.395074,-157.74136,EDU1
Kailua Elementary - Bldg G,315 KUULEI RD,KAILUA,96734,HI,832500,832500,2775,MERBL,1951,1,HI001172,EFS1,15003011105,21.395074,-157.74136,EDU1
Pearl Ridge Elementary - Bldg D,98-940 MOANALUA RD,AIEA,96701,HI,814500,814500,2715,MERBL,1991,1,HI001490,EFS1,15003007807,21.388587,-157.944984,EDU1
Pearl Ridge Elementary - Bldg E,98-940 MOANALUA RD,AIEA,96701,HI,814500,814500,2715,MERBL,1991,1,HI001491,EFS1,15003007807,21.388587,-157.944984,EDU1
Makalapa Elementary - Bldg C,4435 SALT LAKE BLVD,HONOLULU,96819,HI,808150,808150,4618,WSF1,1971,1,HI001337,EFS1,15003007400,21.361227,-157.928547,EDU1
Aliamanu Intermediate - Bldg M,3271 SALT LAKE BLVD,HONOLULU,96819,HI,806225,806225,4607,WSF1,1962,1,HI001052,EFS1,15003007000,21.342814,-157.915655,EDU1
Kaimuki High - Bldg T,2705 KAIMUKI AVE,HONOLULU,96816,HI,804000,804000,2680,MERBL,1962,1,HI001193,EFS1,15003002100,21.285967,-157.817469,EDU1
Aliiolani Elementary - Bldg C,1240 7TH AVE,HONOLULU,96816,HI,800100,800100,2667,MERBL,1953,1,HI001058,EFS1,15003001201,21.286636,-157.804762,EDU1
Kailua Elementary - Bldg J,315 KUULEI RD,KAILUA,96734,HI,799800,799800,2666,MERBL,1951,1,HI001745,EFS1,15003011105,21.395074,-157.74136,EDU1
Kalaheo High - Bldg J,730 ILIAINA ST,KAILUA,96734,HI,782250,782250,4470,WSF1,1968,1,HI001224,EFS1,15003010901,21.407988,-157.757733,EDU1
Liholiho Elementary - Bldg B,838 9TH AVE,HONOLULU,96816,HI,781550,781550,4466,WSF1,1940,1,HI001297,EFS1,15003001400,21.278976,-157.806144,EDU1
Waimanalo Elem & Inter - Bldg R,41-1312 KALANIANAOLE HWY,WAIMANALO,96795,HI,778750,778750,4450,WSF1,1975,1,HI001684,EFS1,15003011301,21.345527,-157.715249,EDU1
Waipahu Elementary - Bldg F,94-465 WAIPAHU ST,WAIPAHU,96797,HI,777600,777600,2592,MERBL,1955,1,HI001692,EFS1,15003008703,21.384952,-158.015923,EDU1
Hickam Elementary - Bldg I,MANZELMAN ST,HICKAM AFB,96853,HI,775800,775800,2586,MERBL,1950,1,HI001665,EFS1,15003007300,21.342489,-157.963694,EDU1
Manoa Elementary - Bldg C,3155 MANOA RD,HONOLULU,96822,HI,752400,752400,2508,MERBL,1952,1,HI001345,EFS1,15003003102,21.315937,-157.80819,EDU1
Manoa Elementary - Bldg J,3155 MANOA RD,HONOLULU,96822,HI,752400,752400,2508,MERBL,1952,1,HI001350,EFS1,15003003102,21.315937,-157.80819,EDU1
Manoa Elementary - Bldg K,3155 MANOA RD,HONOLULU,96822,HI,752400,752400,2508,MERBL,1952,1,HI001351,EFS1,15003003102,21.315937,-157.80819,EDU1
Manoa Elementary - Bldg L,3155 MANOA RD,HONOLULU,96822,HI,752400,752400,2508,MERBL,1952,1,HI001352,EFS1,15003003102,21.315937,-157.80819,EDU1
Manoa Elementary - Bldg N,3155 MANOA RD,HONOLULU,96822,HI,752400,752400,2508,MERBL,1952,1,HI001354,EFS1,15003003102,21.315937,-157.80819,EDU1
Manoa Elementary - Bldg O,3155 MANOA RD,HONOLULU,96822,HI,752400,752400,2508,MERBL,1952,1,HI001355,EFS1,15003003102,21.315937,-157.80819,EDU1
Manoa Elementary - Bldg M,3155 MANOA RD,HONOLULU,96822,HI,748800,748800,2496,MERBL,1952,1,HI001353,EFS1,15003003102,21.315937,-157.80819,EDU1
Waipahu High - Bldg A,94-1211 FARRINGTON HWY,WAIPAHU,96797,HI,710400,710400,2368,MERBL,1968,1,HI001694,EFS1,15003008701,21.387585,-157.993974,EDU1
Stevenson Middle - Bldg C,1202 PROSPECT ST,HONOLULU,96813,HI,703675,703675,4021,WSF1,1954,1,HI001573,EFS1,15003004300,21.310328,-157.840243,EDU1
Waianae Elementary - Bldg C,85-220 MCARTHUR ST,WAIANAE,96792,HI,659400,659400,3768,WSF1,1949,1,HI001634,EFS1,15003009701,21.445894,-158.184531,EDU1
Castle High - Bldg L,45-386 KANEOHE BAY DR,KANEOHE,96744,HI,625200,625200,2084,MERBL,1958,1,HI001078,EFS1,15003010602,21.403144,-157.794583,EDU1
Hickam Elementary - Bldg E,MANZELMAN ST,HICKAM AFB,96853,HI,621000,621000,2070,MERBL,1950,1,HI001669,EFS1,15003007300,21.342489,-157.963694,EDU1
Noelani Elementary - Bldg D,2667 WOODLAWN DR,HONOLULU,96822,HI,619500,619500,3540,WSF1,1970,1,HI001440,EFS1,15003002900,21.305754,-157.811801,EDU1
Kaimuki High - Bldg R,2705 KAIMUKI AVE,HONOLULU,96816,HI,616800,616800,2056,MERBL,1965,1,HI001192,EFS1,15003002100,21.285967,-157.817469,EDU1
Niu Valley Middle - Bldg I,310 HALEMAUMAU ST,HONOLULU,96821,HI,612000,612000,2040,MERBL,1958,1,HI001437,EFS1,15003000200,21.285289,-157.740266,EDU1
Kahuku High & Interm - Bldg O,56-490 KAM HWY,KAHUKU,96731,HI,602350,602350,3442,WSF1,1971,1,HI001153,EFS1,15003010100,21.675327,-157.947965,EDU1
Mokapu Elementary - Bldg C,800 MOKAPU RD KMCAS,KANEOHE,96863,HI,588000,588000,3360,WSF1,1960,1,HI001412,EFS1,15003010802,21.444325,-157.749199,EDU1
Mokapu Elementary - Bldg D,800 MOKAPU RD KMCAS,KANEOHE,96863,HI,588000,588000,3360,WSF1,1960,1,HI001413,EFS1,15003010802,21.444325,-157.749199,EDU1
Mokapu Elementary - Bldg E,800 MOKAPU RD KMCAS,KANEOHE,96863,HI,588000,588000,3360,WSF1,1960,1,HI001414,EFS1,15003010802,21.444325,-157.749199,EDU1
Ewa Beach Elem - Bldg G,91-740 PAPIPI RD,EWA BEACH,96706,HI,569400,569400,1898,MERBL,1962,1,HI001093,EFS1,15003008402,21.315444,-158.015033,EDU1
Mililani High - Bldg I,95-1200 MEHEULA PKWY,MILILANI,96789,HI,567300,567300,1891,MERBL,1980,1,HI001372,EFS1,15003008907,21.45336,-158.009964,EDU1
Wheeler Middle - Bldg I,1 WILIKINA DR,WAHIAWA,96786,HI,550200,550200,1834,MERBL,1978,1,HI001897,EFS1,15003009000,21.486605,-158.038808,EDU1
Kahuku Elementary - Bldg C,56-170 PUALALEA ST,KAHUKU,96731,HI,545300,545300,3116,WSF1,1991,1,HI001147,EFS1,15003010100,21.674326,-157.951093,EDU1
Mokapu Elementary - Bldg F,800 MOKAPU RD KMCAS,KANEOHE,96863,HI,541800,541800,3096,WSF1,1960,1,HI001415,EFS1,15003010802,21.444325,-157.749199,EDU1
Waimanalo Elem & Inter - Bldg T,41-1312 KALANIANAOLE HWY,WAIMANALO,96795,HI,539700,539700,1799,MERBL,1972,1,HI001686,EFS1,15003011301,21.345527,-157.715249,EDU1
Honowai Elementary - Bldg J,94-660 HONOWAI ST,WAIPAHU,96797,HI,537600,537600,1792,MERBL,1968,1,HI001122,EFS1,15003008913,21.383732,-158.026214,EDU1
Manana Elementary - Bldg O,1147 KUMANO ST,PEARL CITY,96782,HI,536550,536550,3066,WSF1,1974,1,HI001343,EFS1,15003008006,21.408352,-157.971365,EDU1
Honowai Elementary - Bldg K,94-660 HONOWAI ST,WAIPAHU,96797,HI,485100,485100,2772,WSF1,1968,1,HI001123,EFS1,15003008913,21.383732,-158.026214,EDU1
Hokulani Elementary - Bldg G,2940 KAMAKINI ST,HONOLULU,96816,HI,387600,387600,1292,MERBL,1971,1,HI001114,EFS1,15003002701,21.291637,-157.81307,EDU1
Wahiawa Elementary - Bldg E,1390 GLEN AVE,WAHIAWA,96786,HI,318000,318000,1060,MERBL,1950,1,HI001579,EFS1,15003009200,21.504881,-158.017807,EDU1
Aina Haina Elementary - Bldg P1,827 HIND DR,HONOLULU,96821,HI,280800,280800,936,MERBL,1967,1,HI001524,EFS1,15003000302,21.279147,-157.756841,EDU1
Leihoku Elementary - Bldg G,86-285 LEIHOKU ST,WAIANAE,96792,HI,277375,277375,1585,WSF1,1980,1,HI001288,EFS1,15003009702,21.438689,-158.17437,EDU1
Aina Haina Elementary - Bldg P2,827 HIND DR,HONOLULU,96821,HI,270000,270000,900,MERBL,1967,1,HI001526,EFS1,15003000302,21.279147,-157.756841,EDU1
Aina Haina Elementary - Bldg P3,827 HIND DR,HONOLULU,96821,HI,270000,270000,900,MERBL,1967,1,HI001528,EFS1,15003000302,21.279147,-157.756841,EDU1
Kaimuki Middle - Bldg P1,4031 KILAUEA AVE,HONOLULU,96816,HI,268800,268800,896,MERBL,1967,1,HI001780,EFS1,15003000700,21.26989,-157.79698,EDU1
Kaimuki Middle - Bldg P2,4031 KILAUEA AVE,HONOLULU,96816,HI,268800,268800,896,MERBL,1967,1,HI001783,EFS1,15003000700,21.26989,-157.79698,EDU1
Kaimuki Middle - Bldg P3,4031 KILAUEA AVE,HONOLULU,96816,HI,268800,268800,896,MERBL,1967,1,HI001784,EFS1,15003000700,21.26989,-157.79698,EDU1
Kaimuki Middle - Bldg P4,4031 KILAUEA AVE,HONOLULU,96816,HI,268800,268800,896,MERBL,1967,1,HI001785,EFS1,15003000700,21.26989,-157.79698,EDU1
Moanalua High - Bldg S,2825 ALA ILIMA,HONOLULU,96819,HI,246000,246000,820,MERBL,1978,1,HI001403,EFS1,15003006805,21.34731,-157.900643,EDU1
Manana Elementary - Bldg D,1147 KUMANO ST,PEARL CITY,96782,HI,233275,233275,1333,WSF1,1970,1,HI001342,EFS1,15003008006,21.408352,-157.971365,EDU1
Koko Head Elementary - Bldg P3,189 LUNALILO HOME RD,HONOLULU,96825,HI,189175,189175,1081,WSF1,1967,1,HI001271,EFS1,15003000102,21.274647,-157.704478,EDU1
Kaimiloa Elem - Bldg P25,91-1028 KAUNOLU ST,EWA BEACH,96706,HI,156800,156800,896,WSF1,1968,1,HI001177,EFS1,15003008302,21.319207,-158.009188,EDU1
Koko Head Elementary - Bldg P4,189 LUNALILO HOME RD,HONOLULU,96825,HI,156800,156800,896,WSF1,1967,1,HI001272,EFS1,15003000102,21.274647,-157.704478,EDU1
Koko Head Elementary - Bldg P5,189 LUNALILO HOME RD,HONOLULU,96825,HI,156800,156800,896,WSF1,1967,1,HI001273,EFS1,15003000102,21.274647,-157.704478,EDU1
Koko Head Elementary - Bldg P6,189 LUNALILO HOME RD,HONOLULU,96825,HI,156800,156800,896,WSF1,1967,1,HI001274,EFS1,15003000102,21.274647,-157.704478,EDU1
Puuhale Elementary - Bldg P5,336 MOKAUEA ST,HONOLULU,96819,HI,156800,156800,896,WSF1,1966,1,HI001504,EFS1,15003005900,21.326798,-157.884154,EDU1
Puuhale Elementary - Bldg P6,336 MOKAUEA ST,HONOLULU,96819,HI,156800,156800,896,WSF1,1966,1,HI001505,EFS1,15003005900,21.326798,-157.884154,EDU1
Waiahole Elementary - Bldg P1,48-215 WAIAHOLE VALLEY RD,KANEOHE,96744,HI,156800,156800,896,WSF1,1966,1,HI001619,EFS1,15003010303,21.483287,-157.851652,EDU1
Waiahole Elementary - Bldg P2,48-215 WAIAHOLE VALLEY RD,KANEOHE,96744,HI,156800,156800,896,WSF1,1966,1,HI001620,EFS1,15003010303,21.483287,-157.851652,EDU1
Kainalu Elementary - Bldg P1,165 KAIHOLU ST,KAILUA,96734,HI,156800,156800,896,WSF1,1954,1,HI001789,EFS1,15003010904,21.412875,-157.748302,EDU1
Kainalu Elementary - Bldg P2,165 KAIHOLU ST,KAILUA,96734,HI,156800,156800,896,WSF1,1954,1,HI001790,EFS1,15003010904,21.412875,-157.748302,EDU1
Kainalu Elementary - Bldg P3,165 KAIHOLU ST,KAILUA,96734,HI,156800,156800,896,WSF1,1954,1,HI001791,EFS1,15003010904,21.412875,-157.748302,EDU1
Kainalu Elementary - Bldg P4,165 KAIHOLU ST,KAILUA,96734,HI,156800,156800,896,WSF1,1954,1,HI001793,EFS1,15003010904,21.412875,-157.748302,EDU1
Washington Middle - Bldg P2,1710 WAIOLA ST,HONOLULU,96826,HI,156800,156800,896,WSF1,1966,1,HI001878,EFS1,15003002500,21.29564,-157.835223,EDU1
Washington Middle - Bldg P3,1710 WAIOLA ST,HONOLULU,96826,HI,156800,156800,896,WSF1,1966,1,HI001879,EFS1,15003002500,21.29564,-157.835223,EDU1
Washington Middle - Bldg P4,1710 WAIOLA ST,HONOLULU,96826,HI,156800,156800,896,WSF1,1966,1,HI001880,EFS1,15003002500,21.29564,-157.835223,EDU1
Mauka Lani Elem - Bldg P11,92-1300 PANANA ST,KAPOLEI,96707,HI,142100,142100,812,WSF1,1993,1,HI001358,EFS1,15003008603,21.358313,-158.083313,EDU1
Mililani Mauka Elem - Bldg TB1,95-1111 MAKAIKAI ST,MILILANI,96789,HI,142100,142100,812,WSF1,1997,1,HI001378,EFS1,15003008916,21.47097,-158.000902,EDU1
Mililani Mauka Elem - Bldg TB3,95-1111 MAKAIKAI ST,MILILANI,96789,HI,142100,142100,812,WSF1,1998,1,HI001379,EFS1,15003008916,21.47097,-158.000902,EDU1
Mililani Mauka Elem - Bldg TB4,95-1111 MAKAIKAI ST,MILILANI,96789,HI,142100,142100,812,WSF1,1998,1,HI001380,EFS1,15003008916,21.47097,-158.000902,EDU1
Mililani Mauka Elem - Bldg TB5,95-1111 MAKAIKAI ST,MILILANI,96789,HI,142100,142100,812,WSF1,2001,1,HI001381,EFS1,15003008916,21.47097,-158.000902,EDU1
Mililani Mauka Elem - Bldg TB6,95-1111 MAKAIKAI ST,MILILANI,96789,HI,142100,142100,812,WSF1,2001,1,HI001382,EFS1,15003008916,21.47097,-158.000902,EDU1
Solomon Elementary - Bldg P21,1701 *WILIKINA DR,SCHOFIELD BARRACKS,96857,HI,142100,142100,812,WSF1,1994,1,HI001568,EFS1,15003009501,21.491057,-158.0725,EDU1
Solomon Elementary - Bldg P22,1701 *WILIKINA DR,SCHOFIELD BARRACKS,96857,HI,142100,142100,812,WSF1,1994,1,HI001569,EFS1,15003009501,21.491057,-158.0725,EDU1
Solomon Elementary - Bldg P23,1701 *WILIKINA DR,SCHOFIELD BARRACKS,96857,HI,142100,142100,812,WSF1,1994,1,HI001570,EFS1,15003009501,21.491057,-158.0725,EDU1
Heeia Elementary - Bldg P1,46-202 HAIKU RD,KANEOHE,96744,HI,142100,142100,812,WSF1,1994,1,HI001655,EFS1,15003010506,21.418251,-157.808585,EDU1
Heeia Elementary - Bldg P2,46-202 HAIKU RD,KANEOHE,96744,HI,142100,142100,812,WSF1,1996,1,HI001656,EFS1,15003010506,21.418251,-157.808585,EDU1
Helemano Elem - Bldg P12,1001 IHIIHI AVE,WAHIAWA,96786,HI,142100,142100,812,WSF1,1994,1,HI001659,EFS1,15003009100,21.514167,-158.023312,EDU1
Helemano Elem - Bldg P13,1001 IHIIHI AVE,WAHIAWA,96786,HI,142100,142100,812,WSF1,1994,1,HI001660,EFS1,15003009100,21.514167,-158.023312,EDU1
Helemano Elem - Bldg P14,1001 IHIIHI AVE,WAHIAWA,96786,HI,142100,142100,812,WSF1,1994,1,HI001661,EFS1,15003009100,21.514167,-158.023312,EDU1
Hickam Elementary - Bldg P8,MANZELMAN ST,HICKAM AFB,96853,HI,142100,142100,812,WSF1,1994,1,HI001667,EFS1,15003007300,21.342489,-157.963694,EDU1
Kaleiopuu Elementary - Bldg P7,94-665 KAAHOLO ST,WAIPAHU,96797,HI,142100,142100,812,WSF1,1994,1,HI001818,EFS1,15003008905,21.391223,-158.02813,EDU1
WAIAKEA HIGH SCHOOL,155 KAWILI STREET,HILO,NULL,HI,64687.83,64687.83,207,MERBL,1982,1,HI001184,EFS1,15001020500,19.70489,-155.0784,EDU1
Castle High - Bldg FF,45-386 KANEOHE BAY DR,KANEOHE,96744,HI,50000,50000,1000,WSF1,1999,1,HI001614,EFS1,15003010602,21.403144,-157.794583,EDU1
MAUI HIGH SCHOOL,660 SOUTH LONO AVENUE,KAHULUI,NULL,HI,49776.2,49776.2,179,MERBL,1974,1,HI001049,EFS1,15009031103,20.87711,-156.47437,EDU1
KEALAKEHE HIGH SCHOOL,74-5000 PUOHULIHULI STREET,KAILUA KONA,NULL,HI,47087.89,47087.89,157,MERBL,1998,1,HI001165,EFS1,15001021504,19.67133,-156.0036,EDU1
BALDWIN HIGH SCHOOL,1650 KAAHUMANU AVENUE,WAILUKU,NULL,HI,40644.33,40644.33,157,MERBL,1953,1,HI001045,EFS1,15009031000,20.8922,-156.4933,EDU1
HILO HIGH SCHOOL,556 WAIANUENUE AVENUE,HILO,NULL,HI,40235.16,40235.16,144,MERBL,1963,1,HI001169,EFS1,15001020202,19.7239,-155.09912,EDU1
KEKAULIKE HIGH SCHOOL,121 KULA HIGHWAY,MAKAWAO,NULL,HI,39747.55,39747.55,121,MERBL,1996,1,HI001159,EFS1,15009030402,20.80866,-156.33019,EDU1
KONAWAENA HIGH SCHOOL,81-1043 KONAWAENA SCHOOL ROAD,KEALAKEKUA,NULL,HI,39426.05,39426.05,132,CERBL,1969,1,HI001770,EFS1,15001021402,19.51161,-155.9215,EDU1
Ke Kula O Kamakau Lab PCS - Bldg D,45-35 KANEOHE BAY DR,KANEOHE,96744,HI,34300,34300,196,WSF1,1947,1,HI001842,EFS1,15003010701,21.410467,-157.779099,EDU1
Ke Kula O Kamakau Lab PCS - Bldg D,45-35 KANEOHE BAY DR,KANEOHE,96744,HI,34300,34300,196,WSF1,1949,1,HI001843,EFS1,15003010701,21.410467,-157.779099,EDU1
KEAAU HIGH SCHOOL,16-725 KEAAU-PAHOA ROAD,KEAAU,NULL,HI,32631.17,32631.17,120,CERBL,1975,1,HI001197,EFS1,15001021013,19.62116,-155.03986,EDU1
PAHOA HIGH & INTERMEDIATE SCHOOL,15-3038 PUNA ROAD,PAHOA,NULL,HI,31578.82,31578.82,116,MERBL,1970,1,HI001180,EFS1,15001021106,19.51461,-154.90462,EDU1
KALAMA INTERMEDIATE SCHOOL,120 MAKANI ROAD,MAKAWAO,NULL,HI,29682.48,29682.48,102,MERBL,1989,2,HI001731,EFS1,15009030404,20.85297,-156.32537,EDU1
