,NAME,ADDRESS,CITY,ZIPCODE,STATEA,BUILDING_COST,CONTENT_COST,BUILDING_AREA,HUSBT,YEARBUILT,NUMSTORIES,SCHOOLID,EFCLASS,TRACT,LATITUDE,LONGITUDE,OCCUPANCY,CENSUSBLOCK,TERRAINID
943,Lunalilo Elementary - Bldg A,810 PUMEHANA ST,HONOLULU,96826,HI,3336600,3336600,11122,MERBL,1960,2,HI001311,EFS1,15003002500,21.292303,-157.83316,EDU1,1.5003E+14,4
944,Hahaione Elementary - Bldg H,595 PEPEEKEO ST,HONOLULU,96825,HI,3258000,3258000,10860,MERBL,1972,1,HI001650,EFS1,15003000106,21.296229,-157.710167,EDU1,1.5003E+14,3
945,Hahaione Elementary - Bldg A,595 PEPEEKEO ST,HONOLULU,96825,HI,1323300,1323300,4411,MERBL,1967,1,HI001647,EFS1,15003000106,21.296229,-157.710167,EDU1,1.5003E+14,3
946,Hahaione Elementary - Bldg B,595 PEPEEKEO ST,HONOLULU,96825,HI,1323300,1323300,4411,MERBL,1967,1,HI001648,EFS1,15003000106,21.296229,-157.710167,EDU1,1.5003E+14,3
947,Hahaione Elementary - Bldg C,595 PEPEEKEO ST,HONOLULU,96825,HI,1323300,1323300,4411,MERBL,1967,1,HI001649,EFS1,15003000106,21.296229,-157.710167,EDU1,1.5003E+14,3
948,Waianae Elementary - Bldg G,85-220 MCARTHUR ST,WAIANAE,96792,HI,3253500,3253500,10845,MERBL,1982,2,HI001637,EFS1,15003009701,21.445894,-158.184531,EDU1,1.5003E+14,4
949,Waianae Elementary - Bldg L,85-220 MCARTHUR ST,WAIANAE,96792,HI,1545900,1545900,5153,MERBL,1969,1,HI001638,EFS1,15003009701,21.445894,-158.184531,EDU1,1.5003E+14,4
950,Waianae Elementary - Bldg B,85-220 MCARTHUR ST,WAIANAE,96792,HI,1342500,1342500,4475,MERBL,1950,1,HI001633,EFS1,15003009701,21.445894,-158.184531,EDU1,1.5003E+14,4
951,Waianae Elementary - Bldg D,85-220 MCARTHUR ST,WAIANAE,96792,HI,1239600,1239600,4132,MERBL,1950,1,HI001635,EFS1,15003009701,21.445894,-158.184531,EDU1,1.5003E+14,4
952,Waianae Elementary - Bldg F,85-220 MCARTHUR ST,WAIANAE,96792,HI,927000,927000,3090,MERBL,1965,1,HI001636,EFS1,15003009701,21.445894,-158.184531,EDU1,1.5003E+14,4
953,Kaiulani Elementary - Bldg A,783 N KING ST,HONOLULU,96817,HI,3220200,3220200,10734,MERBL,1956,2,HI001209,EFS1,15003005700,21.321205,-157.867602,EDU1,1.5003E+14,4
954,Kaiulani Elementary - Bldg B,783 N KING ST,HONOLULU,96817,HI,3220200,3220200,10734,MERBL,1956,2,HI001211,EFS1,15003005700,21.321205,-157.867602,EDU1,1.5003E+14,4
955,Kaiulani Elementary - Bldg C,783 N KING ST,HONOLULU,96817,HI,3150900,3150900,10503,MERBL,1960,2,HI001214,EFS1,15003005700,21.321205,-157.867602,EDU1,1.5003E+14,4
956,Kauluwela Elem - Bldg S,1480 AALA ST,HONOLULU,96817,HI,3195600,3195600,10652,MERBL,1973,2,HI001266,EFS1,15003005300,21.319316,-157.859333,EDU1,1.5003E+14,4
957,Jefferson Elem - Bldg Q,324 KAPAHULU AVE,HONOLULU,96815,HI,3014400,3014400,10048,MERBL,1973,1,HI001715,EFS1,15003001802,21.273255,-157.818276,EDU1,1.5003E+14,4
958,Jefferson Elem - Bldg L,324 KAPAHULU AVE,HONOLULU,96815,HI,2437200,2437200,8124,MERBL,1973,1,HI001711,EFS1,15003001802,21.273255,-157.818276,EDU1,1.5003E+14,4
959,Jefferson Elem - Bldg C,324 KAPAHULU AVE,HONOLULU,96815,HI,1900800,1900800,6336,MERBL,1951,1,HI001710,EFS1,15003001802,21.273255,-157.818276,EDU1,1.5003E+14,4
960,Jefferson Elem - Bldg M,324 KAPAHULU AVE,HONOLULU,96815,HI,1429200,1429200,4764,MERBL,1973,1,HI001712,EFS1,15003001802,21.273255,-157.818276,EDU1,1.5003E+14,4
961,Jefferson Elem - Bldg N,324 KAPAHULU AVE,HONOLULU,96815,HI,1429200,1429200,4764,MERBL,1973,1,HI001713,EFS1,15003001802,21.273255,-157.818276,EDU1,1.5003E+14,4
962,Jefferson Elem - Bldg O,324 KAPAHULU AVE,HONOLULU,96815,HI,1429200,1429200,4764,MERBL,1973,1,HI001714,EFS1,15003001802,21.273255,-157.818276,EDU1,1.5003E+14,4
963,Jefferson Elementary - Bldg Q,324 Kapahulu Ave,Honolulu,96815,HI,3014.4,3014.4,10048,MERBL,1973,1,HI000473,EFS1,15003001804,21.27326,-157.81828,EDU1,1.5003E+14,4
964,Jefferson Elementary - Bldg L,324 Kapahulu Ave,Honolulu,96815,HI,2437.2,2437.2,8124,MERBL,1973,1,HI000469,EFS1,15003001804,21.27326,-157.81828,EDU1,1.5003E+14,4
965,Jefferson Elementary - Bldg C,324 Kapahulu Ave,Honolulu,96815,HI,1900.8,1900.8,6336,MERBL,1951,1,HI000468,EFS1,15003001804,21.27326,-157.81828,EDU1,1.5003E+14,4
966,Jefferson Elementary - Bldg N,324 Kapahulu Ave,Honolulu,96815,HI,1429.2,1429.2,4764,MERBL,1973,1,HI000471,EFS1,15003001804,21.27326,-157.81828,EDU1,1.5003E+14,4
967,Jefferson Elementary - Bldg O,324 Kapahulu Ave,Honolulu,96815,HI,1429.2,1429.2,4764,MERBL,1973,1,HI000472,EFS1,15003001804,21.27326,-157.81828,EDU1,1.5003E+14,4
968,Jefferson Elementary - Bldg M,324 Kapahulu Ave,Honolulu,96815,HI,1429.2,1429.2,4764,MERBL,1973,1,HI000470,EFS1,15003001804,21.27326,-157.81828,EDU1,1.5003E+14,4
969,Palolo Elementary - Bldg A,2106 10TH AVE,HONOLULU,96816,HI,3133500,3133500,10445,MERBL,1964,1,HI001446,EFS1,15003001100,21.299573,-157.792816,EDU1,1.5003E+14,4
970,Palolo Elementary - Bldg L,2106 10TH AVE,HONOLULU,96816,HI,2589900,2589900,8633,MERBL,1970,2,HI001451,EFS1,15003001100,21.299573,-157.792816,EDU1,1.5003E+14,4
971,Palolo Elementary - Bldg B,2106 10TH AVE,HONOLULU,96816,HI,2560500,2560500,8535,MERBL,1951,1,HI001447,EFS1,15003001100,21.299573,-157.792816,EDU1,1.5003E+14,4
972,Palolo Elementary - Bldg C,2106 10TH AVE,HONOLULU,96816,HI,1797600,1797600,5992,MERBL,1953,1,HI001448,EFS1,15003001100,21.299573,-157.792816,EDU1,1.5003E+14,4
973,Kalihi Kai Elementary - Bldg K,821 KALIHI ST,HONOLULU,96817,HI,3129900,3129900,10433,MERBL,1973,2,HI001826,EFS1,15003005800,21.326556,-157.87809,EDU1,1.5003E+14,4
974,Kalihi Kai Elementary - Bldg J,821 KALIHI ST,HONOLULU,96817,HI,2783400,2783400,9278,MERBL,1966,2,HI001825,EFS1,15003005800,21.326556,-157.87809,EDU1,1.5003E+14,4
975,Kalihi Kai Elementary - Bldg H,821 KALIHI ST,HONOLULU,96817,HI,2780400,2780400,9268,MERBL,1961,2,HI001823,EFS1,15003005800,21.326556,-157.87809,EDU1,1.5003E+14,4
976,Kalihi Kai Elementary - Bldg I,821 KALIHI ST,HONOLULU,96817,HI,2780400,2780400,9268,MERBL,1965,2,HI001824,EFS1,15003005800,21.326556,-157.87809,EDU1,1.5003E+14,4
977,Kalihi Kai Elementary - Bldg C,821 KALIHI ST,HONOLULU,96817,HI,2630400,2630400,8768,MERBL,1958,2,HI001822,EFS1,15003005800,21.326556,-157.87809,EDU1,1.5003E+14,4
978,Kalihi Kai Elementary - Bldg L,821 KALIHI ST,HONOLULU,96817,HI,2424900,2424900,8083,MERBL,1977,1,HI001827,EFS1,15003005800,21.326556,-157.87809,EDU1,1.5003E+14,4
979,Kalihi Kai Elementary - Bldg B,821 KALIHI ST,HONOLULU,96817,HI,1256100,1256100,4187,MERBL,1964,1,HI001821,EFS1,15003005800,21.326556,-157.87809,EDU1,1.5003E+14,4
980,Kaleiopuu Elementary - Bldg H,94-665 KAAHOLO ST,WAIPAHU,96797,HI,3120000,3120000,10400,MERBL,1993,2,HI001817,EFS1,15003008905,21.391223,-158.02813,EDU1,1.5003E+14,4
981,Kaleiopuu Elementary - Bldg G,94-665 KAAHOLO ST,WAIPAHU,96797,HI,2652900,2652900,8843,MERBL,1990,2,HI001816,EFS1,15003008905,21.391223,-158.02813,EDU1,1.5003E+14,4
982,Kaleiopuu Elementary - Bldg E,94-665 KAAHOLO ST,WAIPAHU,96797,HI,2553300,2553300,8511,MERBL,1989,2,HI001814,EFS1,15003008905,21.391223,-158.02813,EDU1,1.5003E+14,4
983,Kaleiopuu Elementary - Bldg F,94-665 KAAHOLO ST,WAIPAHU,96797,HI,2524800,2524800,8416,MERBL,1989,2,HI001815,EFS1,15003008905,21.391223,-158.02813,EDU1,1.5003E+14,4
984,Kaleiopuu Elementary - Bldg D,94-665 KAAHOLO ST,WAIPAHU,96797,HI,2511600,2511600,8372,MERBL,1989,2,HI001813,EFS1,15003008905,21.391223,-158.02813,EDU1,1.5003E+14,4
985,Kaleiopuu Elementary - Bldg H,94-665 Kaaholo St,Waipahu,96797,HI,3120,3120,10400,MERBL,1993,2,HI000603,EFS1,15003008925,21.39122,-158.02813,EDU1,1.5003E+14,4
986,Kaleiopuu Elementary - Bldg G,94-665 Kaaholo St,Waipahu,96797,HI,2652.9,2652.9,8843,MERBL,1990,2,HI000602,EFS1,15003008925,21.39122,-158.02813,EDU1,1.5003E+14,4
987,Kaleiopuu Elementary - Bldg E,94-665 Kaaholo St,Waipahu,96797,HI,2553.3,2553.3,8511,MERBL,1989,2,HI000600,EFS1,15003008925,21.39122,-158.02813,EDU1,1.5003E+14,4
988,Kaleiopuu Elementary - Bldg F,94-665 Kaaholo St,Waipahu,96797,HI,2524.8,2524.8,8416,MERBL,1989,2,HI000601,EFS1,15003008925,21.39122,-158.02813,EDU1,1.5003E+14,4
989,Kaleiopuu Elementary - Bldg D,94-665 Kaaholo St,Waipahu,96797,HI,2511.6,2511.6,8372,MERBL,1989,2,HI000599,EFS1,15003008925,21.39122,-158.02813,EDU1,1.5003E+14,4
990,Mililani Middle - Bldg C,95-230 KAILIULA PL,MILILANI,96789,HI,3111900,3111900,10373,MERBL,1800,1,HI001383,EFS1,15003008916,21.475829,-157.988926,EDU1,1.5003E+14,4
991,Mililani Middle - Bldg C,95-230 Kailiula Pl,Mililani,96789,HI,3111.9,3111.9,10373,MERBL,nan,1,HI000801,EFS1,15003008928,21.47583,-157.98893,EDU1,1.5003E+14,4
992,Kapolei Elementary - Bldg D,91-1119 KAMAAHA LP,KAPOLEI,96707,HI,3065700,3065700,10219,MERBL,1993,2,HI001256,EFS1,15003008607,21.333888,-158.064331,EDU1,1.5003E+14,4
993,Kapolei Elementary - Bldg E,91-1119 KAMAAHA LP,KAPOLEI,96707,HI,2793600,2793600,9312,MERBL,1993,2,HI001257,EFS1,15003008607,21.333888,-158.064331,EDU1,1.5003E+14,4
994,Kapolei Elementary - Bldg F,91-1119 KAMAAHA LP,KAPOLEI,96707,HI,2699700,2699700,8999,MERBL,1993,2,HI001258,EFS1,15003008607,21.333888,-158.064331,EDU1,1.5003E+14,4
995,Kapolei Elementary - Bldg D,91-1119 Kamaaha Lp,Kapolei,96707,HI,3065.7,3065.7,10219,MERBL,1993,2,HI000642,EFS1,15003011500,21.33389,-158.06433,EDU1,1.5003E+14,4
996,Kapolei Elementary - Bldg E,91-1119 Kamaaha Lp,Kapolei,96707,HI,2793.6,2793.6,9312,MERBL,1993,2,HI000643,EFS1,15003011500,21.33389,-158.06433,EDU1,1.5003E+14,4
997,Kapolei Elementary - Bldg F,91-1119 Kamaaha Lp,Kapolei,96707,HI,2699.7,2699.7,8999,MERBL,1993,2,HI000644,EFS1,15003011500,21.33389,-158.06433,EDU1,1.5003E+14,4
998,Waikiki Elementary - Bldg B,3710 LEAHI AVE,HONOLULU,96815,HI,3047400,3047400,10158,MERBL,1964,2,HI001641,EFS1,15003001700,21.267946,-157.814481,EDU1,1.5003E+14,3
999,Waikiki Elementary - Bldg C,3710 LEAHI AVE,HONOLULU,96815,HI,3047400,3047400,10158,MERBL,1964,2,HI001642,EFS1,15003001700,21.267946,-157.814481,EDU1,1.5003E+14,3
1000,Hokulani Elementary - Bldg B,2940 KAMAKINI ST,HONOLULU,96816,HI,3012300,3012300,10041,MERBL,1958,2,HI001111,EFS1,15003002701,21.291637,-157.81307,EDU1,1.5003E+14,4
1001,Hokulani Elementary - Bldg C,2940 KAMAKINI ST,HONOLULU,96816,HI,3012300,3012300,10041,MERBL,1960,2,HI001112,EFS1,15003002701,21.291637,-157.81307,EDU1,1.5003E+14,4
1002,Hokulani Elementary - Bldg D,2940 KAMAKINI ST,HONOLULU,96816,HI,1872900,1872900,6243,MERBL,1964,1,HI001113,EFS1,15003002701,21.291637,-157.81307,EDU1,1.5003E+14,4
1003,Hokulani Elementary - Bldg A,2940 KAMAKINI ST,HONOLULU,96816,HI,1531800,1531800,5106,MERBL,1957,1,HI001678,EFS1,15003002701,21.291637,-157.81307,EDU1,1.5003E+14,4
1004,Hokulani Elementary - Bldg G,2940 KAMAKINI ST,HONOLULU,96816,HI,387600,387600,1292,MERBL,1971,1,HI001114,EFS1,15003002701,21.291637,-157.81307,EDU1,1.5003E+14,4
1005,Red Hill Elementary - Bldg C,1265 ALA KULA PL,HONOLULU,96819,HI,2994900,2994900,9983,MERBL,1969,2,HI001517,EFS1,15003006702,21.368342,-157.900097,EDU1,1.5003E+14,4
1006,Red Hill Elementary - Bldg B,1265 ALA KULA PL,HONOLULU,96819,HI,2961000,2961000,9870,MERBL,1969,2,HI001516,EFS1,15003006702,21.368342,-157.900097,EDU1,1.5003E+14,4
1007,Kamaile Elem PCCS - Bldg F,85-180 ALA AKAU ST,WAIANAE,96792,HI,2973900,2973900,9913,MERBL,1993,2,HI001236,EFS1,15003009701,21.457086,-158.195385,EDU1,1.5003E+14,3
1008,Kamaile Elem PCCS - Bldg D,85-180 ALA AKAU ST,WAIANAE,96792,HI,2772900,2772900,9243,MERBL,1989,2,HI001834,EFS1,15003009701,21.457086,-158.195385,EDU1,1.5003E+14,3
1009,Kamaile Elem PCCS - Bldg G,85-180 ALA AKAU ST,WAIANAE,96792,HI,2669100,2669100,8897,MERBL,1990,2,HI001237,EFS1,15003009701,21.457086,-158.195385,EDU1,1.5003E+14,3
1010,Kamaile Elem PCCS - Bldg E,85-180 ALA AKAU ST,WAIANAE,96792,HI,2605200,2605200,8684,MERBL,1989,2,HI001835,EFS1,15003009701,21.457086,-158.195385,EDU1,1.5003E+14,3
1011,Linapuni Elem - Bldg B,1434 LINAPUNI ST,HONOLULU,96819,HI,2926500,2926500,9755,MERBL,1965,2,HI001308,EFS1,15003006202,21.338775,-157.877534,EDU1,1.5003E+14,4
