OBJECTID,CensusBlock,SURFACEROUGHNESS,SRIndex
699,150010211011070,0.38100000,0.38000000
700,150010211064048,0.44200000,0.44000000
701,150010201004024,0.44800000,0.45000000
702,150010201002047,0.18100000,0.18000000
703,150010201002038,0.22800000,0.23000000
704,150010201002022,0.21500000,0.22000000
705,150010201001269,0.21500000,0.22000000
706,150010201001316,0.22400000,0.22000000
707,150010201001320,0.51200000,0.51000000
708,150010201001366,0.22500000,0.22000000
709,150010201001302,0.30900000,0.31000000
710,150010201001333,0.24800000,0.25000000
711,150010201001149,0.16100000,0.16000000
712,150010201003025,0.12800000,0.13000000
713,150010201003056,0.14200000,0.14000000
714,150010201003065,0.18900000,0.19000000
715,150010201003090,0.24800000,0.25000000
716,150010201002122,0.26600000,0.27000000
717,150010201002142,0.20800000,0.21000000
718,150010201002093,0.19700000,0.20000000
719,150010201002185,0.10600000,0.11000000
720,150010217042007,0.13800000,0.14000000
721,150010217041036,0.20300000,0.20000000
722,150010217041029,0.16400000,0.16000000
723,150010217041015,0.09300000,0.09000000
724,150010217022012,0.08200000,0.08000000
725,150010217023028,0.13900000,0.14000000
726,150010217023058,0.17400000,0.17000000
727,150010217021003,0.33100000,0.33000000
728,150010217041113,0.17300000,0.17000000
729,150010217022031,0.31000000,0.31000000
730,150010217023030,0.17700000,0.18000000
731,150010217043012,0.26000000,0.26000000
732,150010217043015,0.26000000,0.26000000
733,150010213001021,0.39800000,0.40000000
734,150010213002036,0.10900000,0.11000000
735,150010214023016,0.16200000,0.16000000
736,150010213002035,0.34100000,0.34000000
737,150010213001039,0.12700000,0.13000000
738,150010213001177,0.10600000,0.11000000
739,150010213002031,0.09400000,0.09000000
740,150010213002033,0.11200000,0.11000000
741,150010213002032,0.10700000,0.11000000
742,150010202021151,0.23700000,0.24000000
743,150010202021046,0.04200000,0.04000000
744,150010202021041,0.04200000,0.04000000
745,150010202021271,0.08300000,0.08000000
746,150010202021043,0.06900000,0.07000000
747,150010202021033,0.77900000,0.78000000
748,150010202021036,0.79300000,0.79000000
749,150010202021184,0.33300000,0.33000000
750,150010202021076,0.47800000,0.48000000
751,150010202021005,0.15000000,0.15000000
752,150010209003002,0.28900000,0.29000000
753,150010208011051,0.62200000,0.62000000
754,150010208011048,0.54900000,0.55000000
755,150010208011022,0.30000000,0.30000000
756,150010208011017,0.28900000,0.29000000
757,150010208011059,0.33000000,0.33000000
758,150010208011026,0.27300000,0.27000000
759,150010212022273,0.15000000,0.15000000
760,150010212022033,0.19900000,0.20000000
761,150010210133038,0.32000000,0.32000000
762,150010210131286,0.43300000,0.43000000
763,150010210133016,0.22200000,0.22000000
764,150010210102024,0.19200000,0.19000000
765,150010210103052,0.19100000,0.19000000
766,150010215042108,0.44300000,0.44000000
767,150010215071133,0.39500000,0.40000000
768,150010215021003,0.21400000,0.21000000
769,150010215022038,0.22300000,0.22000000
770,150010215022036,0.10200000,0.10000000
771,150010216011006,0.43300000,0.43000000
772,150010216015016,0.34600000,0.35000000
773,150010216015038,0.40300000,0.40000000
774,150010216045004,0.41700000,0.42000000
775,150010215071018,0.18600000,0.19000000
776,150010201002147,0.12600000,0.13000000
777,150010201002096,0.23000000,0.23000000
778,150010201001203,0.10600000,0.11000000
779,150010201002014,0.18700000,0.19000000
780,150010201002167,0.07200000,0.07000000
781,150010201001087,0.18100000,0.18000000
782,150010201001091,0.06800000,0.07000000
783,150010201001045,0.45200000,0.45000000
784,150010201001060,0.24900000,0.25000000
785,150010201001202,0.13500000,0.14000000
786,150010201001048,0.35700000,0.36000000
787,150010213001117,0.17600000,0.18000000
788,150010213001023,0.06700000,0.07000000
789,150010214021068,0.17700000,0.18000000
790,150010214023005,0.24600000,0.25000000
791,150010214021024,0.16100000,0.16000000
792,150010214021039,0.12200000,0.12000000
793,150010214021040,0.16000000,0.16000000
794,150010214022006,0.25600000,0.26000000
795,150010214021076,0.17300000,0.17000000
796,150010214021053,0.19500000,0.20000000
797,150010214021028,0.19300000,0.19000000
798,150010214021016,0.09800000,0.10000000
799,150010214021014,0.12100000,0.12000000
800,150010213001034,0.21300000,0.21000000
801,150010213001014,0.07100000,0.07000000
802,150010212021092,0.37800000,0.38000000
803,150010212021044,0.25500000,0.26000000
804,150010212021095,0.05500000,0.06000000
805,150010212021029,0.12200000,0.12000000
806,150010212021043,0.14600000,0.15000000
807,150010212021049,0.16700000,0.17000000
808,150010212021265,0.10300000,0.10000000
809,150010212021175,0.62900000,0.63000000
810,150010212021400,0.34000000,0.34000000
811,150010212021379,0.25100000,0.25000000
812,150010212021247,0.18900000,0.19000000
813,150010212021239,0.07300000,0.07000000
814,150010212021209,0.73400000,0.73000000
815,150010212021205,0.63700000,0.64000000
816,150010212021233,0.15500000,0.16000000
817,150010212021007,0.30000000,0.30000000
818,150010201002075,0.19500000,0.20000000
819,150010201002189,0.70600000,0.71000000
820,150010201001261,0.23900000,0.24000000
821,150010201001025,0.22200000,0.22000000
822,150010201002138,0.26200000,0.26000000
823,150010201002130,0.12200000,0.12000000
824,150010201002163,0.12100000,0.12000000
825,150010201002098,0.14800000,0.15000000
826,150010202021114,0.16400000,0.16000000
827,150010202021174,0.08200000,0.08000000
828,150010202021152,0.20900000,0.21000000
829,150010202021085,0.32600000,0.33000000
830,150010202021088,0.32800000,0.33000000
831,150010202021086,0.31600000,0.32000000
832,150010202021071,0.19500000,0.20000000
833,150010208024005,0.50500000,0.50000000
834,150010208024020,0.26600000,0.27000000
835,150010203002021,0.27500000,0.28000000
836,150010202022033,0.27200000,0.27000000
837,150010212022440,0.17600000,0.18000000
838,150010212022682,0.18100000,0.18000000
839,150010212022681,0.18400000,0.18000000
840,150010212022490,0.18200000,0.18000000
841,150010212022617,0.18100000,0.18000000
842,150010212022464,0.16300000,0.16000000
843,150010212022636,0.15700000,0.16000000
844,150010212022012,0.43700000,0.44000000
845,150010212022708,0.17500000,0.18000000
846,150010212022632,0.13700000,0.14000000
847,150010212022405,0.13000000,0.13000000
848,150010212022658,0.12600000,0.13000000
849,150010212022657,0.12600000,0.13000000
850,150010212022662,0.13100000,0.13000000
851,150010212022073,0.36200000,0.36000000
852,150010212022046,0.32200000,0.32000000
853,150010212022098,0.10400000,0.10000000
854,150010212022421,0.12300000,0.12000000
855,150010210133047,0.40600000,0.41000000
856,150010210102041,0.32800000,0.33000000
857,150010210112010,0.22600000,0.23000000
858,150010210112023,0.11700000,0.12000000
859,150010210131276,0.29400000,0.29000000
860,150010210131294,0.35600000,0.36000000
861,150010210131220,0.41100000,0.41000000
862,150010210132063,0.15500000,0.16000000
863,150010210132036,0.07800000,0.08000000
864,150010210132025,0.31300000,0.31000000
865,150010210103028,0.57300000,0.57000000
866,150010210103018,0.17500000,0.18000000
867,150010210111029,0.42000000,0.42000000
868,150010210133070,0.32100000,0.32000000
869,150010210133039,0.35700000,0.36000000
870,150010210132018,0.36800000,0.37000000
871,150010215042054,0.18800000,0.19000000
872,150010215042026,0.18800000,0.19000000
873,150010215042024,0.18900000,0.19000000
874,150010215042055,0.09100000,0.09000000
875,150010215021042,0.22900000,0.23000000
876,150010215042008,0.15400000,0.15000000
877,150010216015013,0.34800000,0.35000000
878,150010215042109,0.39800000,0.40000000
879,150010215042097,0.24800000,0.25000000
880,150010215042095,0.23100000,0.23000000
881,150010215042001,0.23100000,0.23000000
882,150010215022015,0.38000000,0.38000000
883,150010215092030,0.20400000,0.20000000
884,150010216044007,0.19600000,0.20000000
885,150010215092021,0.16300000,0.16000000
886,150010216045017,0.31400000,0.31000000
887,150010216045012,0.37500000,0.38000000
888,150010201001210,0.17800000,0.18000000
889,150010201001314,0.13500000,0.14000000
890,150010201001023,0.16100000,0.16000000
891,150010201001250,0.19100000,0.19000000
892,150010206002156,0.67600000,0.68000000
893,150010205004023,0.41400000,0.41000000
894,150010206004026,0.49900000,0.50000000
895,150010206004031,0.49600000,0.50000000
896,150010206003005,0.33000000,0.33000000
897,150010206004016,0.50500000,0.50000000
898,150010206003009,0.37400000,0.37000000
899,150010206003014,0.32300000,0.32000000
900,150010205002012,0.48800000,0.49000000
901,150010205002010,0.48500000,0.48000000
902,150010205001019,0.48200000,0.48000000
903,150010205001017,0.39800000,0.40000000
904,150010206002070,0.46900000,0.47000000
905,150010206002073,0.49600000,0.50000000
906,150010206002092,0.41200000,0.41000000
907,150010208012005,0.37300000,0.37000000
908,150010207022008,0.46200000,0.46000000
909,150010206002143,0.20600000,0.21000000
910,150010206002145,0.21800000,0.22000000
911,150010202021252,0.51300000,0.51000000
912,150010206002052,0.39300000,0.39000000
913,150010215071156,0.31300000,0.31000000
914,150010201001035,0.33300000,0.33000000
915,150010201001247,0.19200000,0.19000000
916,150010201001227,0.24700000,0.25000000
917,150010201001031,0.22700000,0.23000000
918,150010201001267,0.23500000,0.24000000
919,150010201001285,0.17000000,0.17000000
920,150010201001010,0.15500000,0.16000000
921,150010201001305,0.33000000,0.33000000
922,150010213002008,0.30100000,0.30000000
923,150010202021061,0.24200000,0.24000000
924,150010202021060,0.32900000,0.33000000
925,150010202021177,0.41300000,0.41000000
926,150010208011038,0.44800000,0.45000000
927,150010208011047,0.47300000,0.47000000
928,150010208024018,0.23400000,0.23000000
929,150010202021160,0.22800000,0.23000000
930,150010202021023,0.14100000,0.14000000
931,150010202021029,0.24600000,0.25000000
932,150010201001246,0.21100000,0.21000000
933,150010201001255,0.12100000,0.12000000
934,150010201001259,0.10900000,0.11000000
935,150010201001024,0.28200000,0.28000000
936,150010201001315,0.16500000,0.16000000
937,150010201001318,0.26500000,0.26000000
938,150010201001015,0.18200000,0.18000000
939,150010201001288,0.19800000,0.20000000
940,150010213001058,0.36800000,0.37000000
941,150010213002043,0.72700000,0.73000000
942,150010214023010,0.20300000,0.20000000
943,150010213001052,0.12500000,0.12000000
944,150010213001040,0.10500000,0.10000000
945,150010213002041,0.43500000,0.44000000
946,150010213001062,0.46100000,0.46000000
947,150010213002017,0.11200000,0.11000000
948,150010213002039,0.10500000,0.10000000
949,150010213001017,0.10000000,0.10000000
950,150010219021008,0.74700000,0.75000000
951,150010211063030,0.22400000,0.22000000
952,150010211062009,0.52400000,0.52000000
953,150010211063042,0.41200000,0.41000000
954,150010211063032,0.37800000,0.38000000
955,150010211062010,0.39600000,0.40000000
956,150010211063008,0.41600000,0.42000000
957,150010211062026,0.39000000,0.39000000
958,150010211063023,0.44200000,0.44000000
959,150010211061025,0.16500000,0.16000000
960,150010211064130,0.45300000,0.45000000
961,150010201002006,0.16900000,0.17000000
962,150010201002168,0.06400000,0.06000000
963,150010201002171,0.10400000,0.10000000
964,150010201001064,0.14100000,0.14000000
965,150010201001131,0.17900000,0.18000000
966,150010201001097,0.12600000,0.13000000
967,150010201001292,0.17000000,0.17000000
968,150010201001293,0.23300000,0.23000000
969,150010201001175,0.13300000,0.13000000
970,150010215093016,0.27400000,0.27000000
971,150010215021006,0.21700000,0.22000000
972,150010216044011,0.35900000,0.36000000
973,150010215021011,0.24000000,0.24000000
974,150010215022029,0.09100000,0.09000000
975,150010215042094,0.31800000,0.32000000
976,150010216014005,0.21100000,0.21000000
977,150010215071087,0.38400000,0.38000000
978,150010215091006,0.26900000,0.27000000
979,150010215091023,0.10300000,0.10000000
980,150010215071013,0.02000000,0.03000000
981,150010215071072,0.08400000,0.08000000
982,150010201001050,0.30700000,0.31000000
983,150010201001153,0.10600000,0.11000000
984,150010201001184,0.14900000,0.15000000
985,150010201001211,0.18000000,0.18000000
986,150010201001022,0.14300000,0.14000000
987,150010201001240,0.31400000,0.31000000
988,150010201001037,0.26100000,0.26000000
989,150010210131289,0.33100000,0.33000000
990,150010210133034,0.39900000,0.40000000
991,150010210131215,0.24700000,0.25000000
992,150010210133061,0.29800000,0.30000000
993,150010210032003,0.27700000,0.28000000
994,150010216042004,0.30700000,0.31000000
995,150010216041008,0.22600000,0.23000000
996,150010215073034,0.17700000,0.18000000
997,150010215042020,0.23900000,0.24000000
998,150010215071023,0.21400000,0.21000000
999,150010215071056,0.16400000,0.16000000
1000,150010210032006,0.38300000,0.38000000
1001,150010210033021,0.38800000,0.39000000
1002,150010210033032,0.37800000,0.38000000
1003,150010210031029,0.47300000,0.47000000
1004,150010210033014,0.36500000,0.36000000
1005,150010210033015,0.38400000,0.38000000
1006,150010210033022,0.37900000,0.38000000
1007,150010218004033,0.42600000,0.43000000
1008,150010212021225,0.24700000,0.25000000
1009,150010212021188,0.40500000,0.40000000
1010,150010212021246,0.22100000,0.22000000
1011,150010212021248,0.24800000,0.25000000
1012,150010212021189,0.42100000,0.42000000
1013,150010212021240,0.12600000,0.13000000
1014,150010212022724,0.17300000,0.17000000
1015,150010212022733,0.15800000,0.16000000
1016,150010212022709,0.17000000,0.17000000
1017,150010212022525,0.18200000,0.18000000
1018,150010212022593,0.19600000,0.20000000
1019,150010212022555,0.14400000,0.14000000
1020,150010212022564,0.15100000,0.15000000
1021,150010212023063,0.17400000,0.17000000
1022,150010212023061,0.16400000,0.16000000
1023,150010212023082,0.13500000,0.14000000
1024,150010212023090,0.10300000,0.10000000
1025,150010212023089,0.09400000,0.09000000
1026,150010212023034,0.07200000,0.07000000
1027,150010219021027,0.42100000,0.42000000
1028,150010212023155,0.30600000,0.31000000
1029,150010210051008,0.21300000,0.21000000
1030,150010210053029,0.31100000,0.31000000
1031,150010210051001,0.35400000,0.35000000
1032,150010210051023,0.42500000,0.42000000
1033,150010210053025,0.28900000,0.29000000
1034,150010210053037,0.30100000,0.30000000
1035,150010210052005,0.37400000,0.37000000
1036,150010210052014,0.33400000,0.33000000
1037,150010210031039,0.42400000,0.42000000
1038,150010210033004,0.33600000,0.34000000
1039,150010210033036,0.39700000,0.40000000
1040,150010210033018,0.43700000,0.44000000
1041,150010210131098,0.14100000,0.14000000
1042,150010210131312,0.16500000,0.16000000
1043,150010210131145,0.17300000,0.17000000
1044,150010210131106,0.19600000,0.20000000
1045,150010210131146,0.24600000,0.25000000
1046,150010212021121,0.07500000,0.08000000
1047,150010212021114,0.06400000,0.06000000
1048,150010212022485,0.18000000,0.18000000
1049,150010212022441,0.15800000,0.16000000
1050,150010212022484,0.18400000,0.18000000
1051,150010212022679,0.18700000,0.19000000
1052,150010212022482,0.17500000,0.18000000
1053,150010212022467,0.16100000,0.16000000
1054,150010212022620,0.17100000,0.17000000
1055,150010212022446,0.17700000,0.18000000
1056,150010212022095,0.05200000,0.05000000
1057,150010212024092,0.08400000,0.08000000
1058,150010212022652,0.17700000,0.18000000
1059,150010212022643,0.16800000,0.17000000
1060,150010212022663,0.14100000,0.14000000
1061,150010212022099,0.12200000,0.12000000
1062,150010212022018,0.28500000,0.28000000
1063,150010212022770,0.09800000,0.10000000
1064,150010221021337,0.09400000,0.09000000
1065,150010221021330,0.10100000,0.10000000
1066,150010221021355,0.17800000,0.18000000
1067,150010221021195,0.05400000,0.05000000
1068,150010221021074,0.21000000,0.21000000
1069,150010221021067,0.19600000,0.20000000
1070,150010221021416,0.29200000,0.29000000
1071,150010215073033,0.21400000,0.21000000
1072,150010215021055,0.30700000,0.31000000
